request_id,amount_safe_to_pay,affordability_status,recommended_payment_method,payment_plan,earliest_date_for_full_payment,spending_changes_needed,decision_explanation
request_248,937.87,affordable_with_plan,partial_payment,2025-02-07:937.87|2025-04-15:1027.73,2025-04-15,none,"USD 937.87 is safe to pay today before optional cuts. The recommended partial payment keeps the 90-day balance at or above USD 1300 (projected low USD 1300). A material obligation is Apartment rent transfer: USD 343.2 on 2025-03-01. Confirmed forecast income includes USD 1548 on 2025-02-15; pending credits are excluded. A single full payment first becomes safe on 2025-04-15. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_249,126.52,affordable_later,wait,2026-03-15:643.20,2026-03-15,none,"USD 126.52 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above USD 600 (projected low USD 690.31). A material obligation is Monthly rent: USD 210 on 2026-02-02. Confirmed forecast income includes USD 702 on 2026-01-15; pending credits are excluded. Waiting uses the confirmed USD 684.57 inflow on 2026-03-15 before the full payment. A single full payment first becomes safe on 2026-03-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_250,15440.17,not_affordable,not_recommended,none,,none,"Only ZAR 15440.17 is safe today; no eligible plan can finish ZAR 124278 by 2025-01-18 while preserving the minimum balance of ZAR 35300. Baseline 90-day low: ZAR 50740.18 on 2024-12-12. A material obligation is Landlord standing order: ZAR 15158 on 2025-01-03. This is a forecast, not a guarantee of future cash flow."
request_251,1513.6,not_affordable,not_recommended,none,2025-05-03,none,"Only EUR 1513.6 is safe today; no eligible plan can finish EUR 1513.6 by 2025-06-06 while preserving the minimum balance of EUR 1300. Baseline 90-day low: EUR 4166.75 on 2025-05-04. A material obligation is Apartment rent transfer: EUR 401.5 on 2025-05-04. This is a forecast, not a guarantee of future cash flow."
request_252,3988819.5,affordable_later,wait,2026-09-15:28082000,2026-09-15,none,"IDR 3988819.5 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above IDR 15152200 (projected low IDR 19141019.51). A material obligation is Property maintenance contribution: IDR 1453500 on 2026-08-02. Confirmed forecast income includes IDR 19760000 on 2026-07-15; pending credits are excluded. Waiting uses the confirmed IDR 19027119.92 inflow on 2026-09-15 before the full payment. A single full payment first becomes safe on 2026-09-15. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_253,1370.82,affordable_with_plan,installments,2024-03-21:984.60|2024-04-21:984.60|2024-05-22:984.60,2024-05-15,none,"EUR 1370.82 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 2300 (projected low EUR 2421.38). A material obligation is Monthly rent: EUR 883.3 on 2024-04-02. Confirmed forecast income includes EUR 2860 on 2024-03-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 2953.8, and fee EUR 113.6; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2024-05-15. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_254,637.22,affordable_later,wait,2025-10-15:3535.20,2025-10-15,none,"USD 637.22 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above USD 2500 (projected low USD 3137.23). A material obligation is Property maintenance contribution: USD 244 on 2025-08-04. Confirmed forecast income includes USD 2704.99 on 2025-08-15; pending credits are excluded. Waiting uses the confirmed USD 2704.99 inflow on 2025-10-15 before the full payment. A single full payment first becomes safe on 2025-10-15. This preserves the user's stated priorities: education, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_255,750746.02,not_affordable,not_recommended,none,,none,"Only IDR 750746.02 is safe today; no eligible plan can finish IDR 3345000 by 2026-06-15 while preserving the minimum balance of IDR 9813900. Baseline 90-day low: IDR 10564646.03 on 2026-07-04. A material obligation is Residential rent payment: IDR 3838000 on 2026-05-04. This is a forecast, not a guarantee of future cash flow."
request_256,152799.24,affordable_with_plan,installments,2024-06-10:75816|2024-07-11:75816|2024-08-11:75816,2024-07-15,none,"INR 152799.24 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above INR 168600 (projected low INR 185548.89). A material obligation is Monthly rent: INR 56600 on 2024-07-01. Confirmed forecast income includes INR 210187.47 on 2024-06-15; pending credits are excluded. This exact provider offer has 3 payments, total cost INR 227448, and fee INR 8748; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2024-07-15. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_257,317.95,affordable_later,wait,2026-01-15:1352.40,2026-01-15,none,"USD 317.95 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above USD 1600 (projected low USD 1640.56). A material obligation is Apartment rent transfer: USD 540 on 2025-12-02. Confirmed forecast income includes USD 1954.37 on 2025-11-15; pending credits are excluded. Waiting uses the confirmed USD 1954.37 inflow on 2026-01-15 before the full payment. A single full payment first becomes safe on 2026-01-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_258,1113.6,affordable_now,full_payment,2026-01-07:1113.60,2026-01-07,none,"USD 1113.6 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above USD 500 (projected low USD 561.95). A material obligation is Apartment rent transfer: USD 242.4 on 2026-02-03. Confirmed forecast income includes USD 502.59 on 2026-01-15; pending credits are excluded. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_259,211.88,affordable_later,wait,2024-11-15:935,2024-11-15,none,"EUR 211.88 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above EUR 600 (projected low EUR 811.88). A material obligation is Monthly rent: EUR 240.9 on 2024-09-04. Confirmed forecast income includes EUR 755.91 on 2024-09-15; pending credits are excluded. Waiting uses the confirmed EUR 792 inflow on 2024-11-15 before the full payment. A single full payment first becomes safe on 2024-11-15. This preserves the user's stated priorities: debt repayment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_260,6375023.46,not_affordable,not_recommended,none,,none,"Only IDR 6375023.46 is safe today; no eligible plan can finish IDR 52079000 by 2025-04-18 while preserving the minimum balance of IDR 20727700. Baseline 90-day low: IDR 27102723.47 on 2025-02-14. A material obligation is Landlord standing order: IDR 8436000 on 2025-03-01. This is a forecast, not a guarantee of future cash flow."
request_261,1830.4,affordable_now,full_payment,2026-07-03:1830.40,2026-07-03,none,"EUR 1830.4 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above EUR 1500 (projected low EUR 1777.84). A material obligation is Home repair reserve: EUR 301 on 2026-07-03. Confirmed forecast income includes EUR 2684 on 2026-07-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, retirement investment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_262,9236000,affordable_now,full_payment,2024-12-05:9236000,2024-12-05,none,"IDR 9236000 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above IDR 31018500 (projected low IDR 57398846.82). A material obligation is Landlord standing order: IDR 13452000 on 2025-01-03. Confirmed forecast income includes IDR 48260000 on 2024-12-15; pending credits are excluded. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_263,5805.03,not_affordable,not_recommended,none,,none,"Only ZAR 5805.03 is safe today; no eligible plan can finish ZAR 51546 by 2025-06-15 while preserving the minimum balance of ZAR 24100. Baseline 90-day low: ZAR 29905.03 on 2025-05-14. A material obligation is Apartment rent transfer: ZAR 9174 on 2025-06-04. This is a forecast, not a guarantee of future cash flow."
request_264,23492.15,affordable_later,wait,2026-06-15:111300,2026-06-15,none,"INR 23492.15 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above INR 59500 (projected low INR 82992.15). A material obligation is Apartment rent transfer: INR 20400 on 2026-05-01. Confirmed forecast income includes INR 88000 on 2026-04-15; pending credits are excluded. Waiting uses the confirmed INR 84165.04 inflow on 2026-06-15 before the full payment. A single full payment first becomes safe on 2026-06-15. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_265,0,not_affordable,not_recommended,none,,none,"Only INR 0 is safe today; no eligible plan can finish INR 45970 by 2024-03-21 while preserving the minimum balance of INR 189700. Baseline 90-day low: INR 167832.55 on 2024-06-04. A material obligation is Monthly rent: INR 83700 on 2024-04-02. This is a forecast, not a guarantee of future cash flow."
request_266,770.25,affordable_with_plan,installments,2025-08-03:324.13|2025-08-31:324.13|2025-09-28:324.13,2025-09-15,none,"EUR 770.25 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 900 (projected low EUR 927.39). A material obligation is Apartment rent transfer: EUR 266.2 on 2025-08-03. Confirmed forecast income includes EUR 968 on 2025-08-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 972.39, and fee EUR 37.39; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2025-09-15. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_267,1641.71,affordable_with_plan,installments,2026-01-08:667.33|2026-02-07:667.33|2026-03-09:667.33,2026-02-15,stop:event_24573,"EUR 1641.71 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1500 (projected low EUR 1640.36). A material obligation is Landlord standing order: EUR 575.3 on 2026-02-04. Confirmed forecast income includes EUR 1821.6 on 2026-01-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 2001.99, and fee EUR 76.99; it is the highest-ranked safe eligible offer. The 1 authorized flexible-spending adjustment(s) save about EUR 52 per recurrence (stop Family streaming plan) and are minimal for this plan. A single full payment first becomes safe on 2026-02-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_268,1041.49,affordable_with_plan,installments,2024-06-14:841.22|2024-07-15:841.22|2024-08-15:841.22,2024-07-15,none,"EUR 1041.49 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1400 (projected low EUR 1600.28). A material obligation is Monthly rent: EUR 557.7 on 2024-07-01. Confirmed forecast income includes EUR 2288 on 2024-06-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 2523.66, and fee EUR 97.06; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2024-07-15. This preserves the user's stated priorities: debt repayment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_269,9921.59,affordable_later,wait,2025-12-15:15490,2025-12-15,none,"ZAR 9921.59 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above ZAR 23100 (projected low ZAR 28364.2). A material obligation is Shared housing rent: ZAR 11484 on 2025-12-02. Confirmed forecast income includes ZAR 38280 on 2025-11-15; pending credits are excluded. Waiting uses the confirmed ZAR 37349.34 inflow on 2025-12-15 before the full payment. A single full payment first becomes safe on 2025-12-15. This preserves the user's stated priorities: education, debt repayment. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_270,96.77,not_affordable,not_recommended,none,,none,"Only USD 96.77 is safe today; no eligible plan can finish USD 3028.8 by 2026-08-30 while preserving the minimum balance of USD 1400. Baseline 90-day low: USD 1496.77 on 2026-07-14. A material obligation is Home association fee: USD 183 on 2026-08-04. This is a forecast, not a guarantee of future cash flow."
request_271,13812.36,affordable_later,wait,2024-11-15:91300,2024-11-15,none,"INR 13812.36 is safe to pay today before optional cuts. The recommended wait keeps the 90-day balance at or above INR 58200 (projected low INR 72012.36). A material obligation is Shared housing rent: INR 27800 on 2024-09-04. Confirmed forecast income includes INR 149350 on 2024-09-15; pending credits are excluded. Waiting uses the confirmed INR 103000 inflow on 2024-11-15 before the full payment. A single full payment first becomes safe on 2024-11-15. This preserves the user's stated priorities: emergency savings, housing. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_272,5415269.09,affordable_with_plan,installments,2025-02-12:4709466.67|2025-03-12:4709466.67|2025-04-09:4709466.67,2025-03-15,none,"IDR 5415269.09 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above IDR 7508600 (projected low IDR 8214402.43). A material obligation is Home repair reserve: IDR 836000 on 2025-03-02. Confirmed forecast income includes IDR 11780000 on 2025-02-15; pending credits are excluded. This exact provider offer has 3 payments, total cost IDR 14128400.01, and fee IDR 543400.01; it is the highest-ranked safe eligible offer. A single full payment first becomes safe on 2025-03-15. This preserves the user's stated priorities: education, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_273,9628167.37,affordable_with_plan,partial_payment,2026-04-07:9628167.37|2026-04-15:6232832.63,2026-04-15,none,"IDR 9628167.37 is safe to pay today before optional cuts. The recommended partial payment keeps the 90-day balance at or above IDR 18774600 (projected low IDR 18774600.01). A material obligation is Apartment rent transfer: IDR 10374000 on 2026-05-02. Confirmed forecast income includes IDR 34010000 on 2026-04-15; pending credits are excluded. A single full payment first becomes safe on 2026-04-15. This preserves the user's stated priorities: retirement investment, emergency savings. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_274,2131.93,affordable_with_plan,installments,2024-12-04:940.75|2025-01-04:940.75|2025-02-04:940.75,2025-01-15,stop:event_25180,"EUR 2131.93 is safe to pay today before optional cuts. The recommended installments keeps the 90-day balance at or above EUR 1800 (projected low EUR 1849.74). A material obligation is Apartment rent transfer: EUR 576.4 on 2025-01-03. Confirmed forecast income includes EUR 2409.63 on 2024-12-15; pending credits are excluded. This exact provider offer has 3 payments, total cost EUR 2822.25, and fee EUR 108.55; it is the highest-ranked safe eligible offer. The 1 authorized flexible-spending adjustment(s) save about EUR 50 per recurrence (stop Video streaming plan) and are minimal for this plan. A single full payment first becomes safe on 2025-01-15. This preserves the user's stated priorities: emergency savings, travel. The recommendation is safe under the stated 90-day forecast, not guaranteed."
request_275,15884000,affordable_now,full_payment,2025-05-06:15884000,2025-05-06,none,"IDR 15884000 is safe to pay today before optional cuts. The recommended full payment keeps the 90-day balance at or above IDR 12760100 (projected low IDR 14380920.77). A material obligation is Shared housing rent: IDR 5225000 on 2025-06-04. Confirmed forecast income includes IDR 16900500 on 2025-05-15; pending credits are excluded. This preserves the user's stated priorities: healthcare, family support. The recommendation is safe under the stated 90-day forecast, not guaranteed."
